site_id,site_name,site_address,site_city,site_county,site_state,site_zip,site_latitude,site_longitude,site_setting,is_indirect,is_direct,is_pse
42850,GIFTS Men's Shelter,1515 Ashland Avenue,Janesville,Rock,WI,53548,42.69485329,-89.03792414,Emergency shelters and temporary housing sites,0,1,0
67848,Beloit Housing Authority,210 Portland Ave.,Beloit,Rock,WI,53511,42.507001,-89.039614,Community organizations,0,1,0
14964,Mercy Health System House of Mercy,320 Lincoln Street,Janesville,Rock,WI,53548,42.67629055,-89.02581657,Group living arrangements,0,1,0
44027,Osseo Lutheran Church,50351 Harmony Street,Osseo,Trempealeau,WI,54758,44.570693,-91.225857,"Cafeterias (not school, childcare, congregate meal site, worksite or restaurant)",0,1,0
43980,UWRF (University Wisconsin River Falls),410 South 3rd Street,River Falls,Pierce,WI,54220,44.109709,-87.714403,Schools (colleges and universities),0,1,0
14898,Salvation Army St. Croix,"Grace Place
505 W. 8th St.",New Richmond,St. Croix,WI,54017,45.127712,-92.509388,Community organizations,0,1,0
17812,Serenity Home Shelter,200 Polk County Plz,Balsam Lake,Polk,WI,54810,45.4532807,-92.4571932,Emergency shelters and temporary housing sites,0,1,0
15137,Polk County Head Start,"400 Polk County Plaza
#C",Balsam Lake,Polk,WI,54810,45.453539,-92.466625,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
67861,Family Promise of Greater Beloit,655 Bluff St.,Beloit,Rock,WI,53511,42.502873,-89.041583,Community organizations,0,1,0
14958,"Nutrition and Health Associates, Inc.-WIC",46 Eclipse Boulevard,Beloit,Rock,WI,53511,42.5202602,-89.0280838,Health care clinics and hospitals,0,1,0
15140,Polk County Workforce Resource,"404 Main Street
P.O. Box 278",Balsam Lake,Polk,WI,54810,45.449178,-92.45303,"Adult education, job training, temporary assistance for needy families (TANF), and veteran services sites",0,1,0
14951,Beloit Domestic Violence Survivor Center,Confidential location P.O. Box 476,Beloit,Rock,WI,53511,42.562039,-89.086045,Group living arrangements,0,1,0
14962,YWCA Shelter,1735 S. Washington Street,Janesville,Rock,WI,53545,42.65333586,-89.03373296,Group living arrangements,0,1,0
15028,Salvation Army,445 Madison Street,Waukesha,Waukesha,WI,53188,43.01369,-88.237484,Congregate meal sites & other senior nutrition centers,0,1,0
14956,"Pregnancy Helpline of Janesville, Inc.",21 S. Jackson Street,Janesville,Rock,WI,53545,42.6560376,-89.0194868,"Other places people go to ""learn""",0,1,0
18769,St Croix Community Support,1752 Dorset Lane,New Richmond,St. Croix,WI,54017,45.099596,-92.535057,Community organizations,0,1,0
19011,MOM Food Pantry,3502 Parmenter St,Middleton,Dane,WI,53562,43.113153,-89.5113998,"Food assistance sites, food banks, and food pantries",0,1,0
14465,"Meridian Group Inc, Village House and Village Glen Apartments",2830 Village Road,Portage,Columbia,WI,53901,43.56584308,-89.47263537,Individual homes or public housing sites,0,1,0
67948,Bargain Boutique,200 E Blackhawk Ave,Prairie du Chien,Crawford,WI,54631,43.051588,-91.145084,"Food assistance sites, food banks, and food pantries",0,1,0
17778,Goodland Elementary School,4800 Graceland Blvd,Racine,Racine,WI,53406,42.7264068,-87.8368285,"Schools (K-12, elementary, middle, and high)",0,1,0
17841,Clayton Elementary School,221 Prentice St.,Clayton,Polk,WI,54004,45.3282417,-92.1724816,"Schools (K-12, elementary, middle, and high)",0,1,0
14385,Siren School District,24022 Fourth Ave N,Siren,Burnett,WI,54872,45.78527,-92.377053,"Schools (K-12, elementary, middle, and high)",0,1,0
30387,Family Resource Center St. Croix Valley,857 Main Street,Baldwin,St. Croix,WI,54002,44.9664483,-92.3733768,,0,1,0
15067,Longfellow Elementary School,105 S. Clinton St.,Clintonville,Waupaca,WI,54929,44.620176,-88.763177,"Schools (K-12, elementary, middle, and high)",0,1,0
14524,Lutheran Social Services:  Affinity House,3042 Kilbourne Ave.,Eau Claire,Eau Claire,WI,54703,44.851973,-91.475642,Residential treatment centers,0,1,0
14891,United Way of St. Croix Valley,515 2nd St.,Hudson,St. Croix,WI,54016,44.975783,-92.757101,Community organizations,0,1,0
18044,Winnebago County WIC-Neenah,211 N. Commercial St.,Neenah,Winnebago,WI,54956,44.189982,-88.458118,Health care clinics and hospitals,0,1,0
58762,Douglas County Government Center,1316 N. 14th street,Superior,Douglas,WI,54880,46.721796,-92.096545,,0,1,0
68814,MPS Clara Barton School,5700 W Green Tree Road,Milwaukee,Milwaukee,WI,53223,43.142215,-87.983225,,0,1,0
68846,Waukesha North High School,2222 Michigan Avenue,Waukesha,Waukesha,WI,53189,43.018186,-88.264034,"Schools (K-12, elementary, middle, and high)",0,1,0
14598,Robert E. Berry House,21 E. 2nd St.,Fond du Lac,Fond du Lac,WI,54935,43.77535767,-88.44561579,Group living arrangements,0,1,0
69559,Western Dairyland Family Literacy 4K,510 S Farwell Street,Eau Claire,Eau Claire,WI,54703,44.809414,-91.496573,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
15072,Waupaca County Food Pantries,800 Churchill St.,Waupaca,Waupaca,WI,54981,44.349869,-89.072749,"Food assistance sites, food banks, and food pantries",0,1,0
68877,Holy Family Church,271 4th Street Way,Fond du Lac,Fond du Lac,WI,54937,43.773159,-88.437267,,0,1,0
18678,Adell Senior Center,650 Siefert St.,Adell,Sheboygan,WI,53001,43.6199338,-87.9515547,Congregate meal sites & other senior nutrition centers,0,1,0
18679,Cascade Village Hall,301 1st Street,Cascade,Sheboygan,WI,53011,43.6558224,-88.0109302,Congregate meal sites & other senior nutrition centers,0,1,0
18685,Cedar Grove First Reformed Church,237 South Main Street,Cedar Grove,Sheboygan,WI,53013,43.5698268,-87.8209341,Congregate meal sites & other senior nutrition centers,0,1,0
18682,Howards Grove Village Hall,913 South Wisconsin Drive,Howards Grove,Sheboygan,WI,53083,43.8247735,-87.8247763,Congregate meal sites & other senior nutrition centers,0,1,0
18691,Rich-Len Apartments,115 North 15th Street,Oostburg,Sheboygan,WI,53070,43.6245713,-87.8074063,Congregate meal sites & other senior nutrition centers,0,1,0
18681,Plymouth Generations,1500 Douglas Drive,Plymouth,Sheboygan,WI,53073,43.7525914,-87.9616834,Congregate meal sites & other senior nutrition centers,0,1,0
18674,Bethany Reformed Church,1315 Washington Avenue,Sheboygan,Sheboygan,WI,53081,43.7188999,-87.723077,Congregate meal sites & other senior nutrition centers,0,1,0
19247,Head Start - Northport,1927 Northport Drive,Madison,Dane,WI,53704,43.127641,-89.357908,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
19016,PAL - Bayview,601 Bayview,Madison,Dane,WI,53715,43.0663912,-89.3980429,Family resource centers,0,1,0
28145,Agnesian HealthCare,912 S. Hickory St.,Fond du Lac,Fond du Lac,WI,54935,43.7541356,-88.4632435,"Other neighborhood settings where people ""live"" or live nearby",0,1,0
18712,Community Action of Rock and Walworth Counties,20 Eclipse Center,Beloit,Rock,WI,53511,42.520717,-89.031992,Community organizations,0,1,0
17723,Park High School,1901 12th St,Racine,Racine,WI,53403,42.717681,-87.80511,"Schools (K-12, elementary, middle, and high)",0,1,0
30163,Prescott Senior Site,1505 Orrin Road,Prescott,Pierce,WI,55025,44.760271,-92.785926,Congregate meal sites & other senior nutrition centers,0,1,0
29914,Play and Learn Vera Court,614 Vera Ct,Madison,Dane,WI,53704,43.136236,-89.385401,Family resource centers,0,1,0
37919,Piggly Wiggly Waupaca,810 W Fulton St,Waupaca,Waupaca,WI,54981,44.358692,-89.100301,Large food stores and retailers (4+ registers),0,1,0
18580,UW-Extension- Marathon County,"212 River Drive, Suite 3",Wausau,Marathon,WI,54403,44.9580015,-89.6322395,Extension offices,0,1,0
37013,St. Vincent de Paul Marshfield,169 N Central Avenue,Marshfield,Wood,WI,54449,44.668343,-90.172054,,0,1,0
18276,St. Bronislava Church,3200 Plover Road,Plover,Portage,WI,54467,44.454856,-89.555641,Faith-based centers/places of worship,0,1,0
69115,Cedar Rail Apartments,601 S. Cedar Avenue,Marshfield,Wood,WI,54449,44.661057,-90.173783,,0,1,0
14690,Shalom Center,1713 62nd St,Kenosha,Kenosha,WI,53143,42.5784873,-87.8301313,Emergency shelters and temporary housing sites,0,1,0
14589,UW-Extension - Fond du Lac Co.,"UW-Fond du Lac
227 Adminstation/Extension Building",Fond du Lac,Fond du Lac,WI,54935,43.77366,-88.436782,Extension offices,0,1,1
69133,CORE El Centro,130 W Bruce Street #300,Milwaukee,Milwaukee,WI,53204,43.025408,-87.912091,Community organizations,0,1,0
15328,Franklin Elementary School,305 West Lakeside Street,Madison,Dane,WI,53715,43.055626,-89.387701,"Schools (K-12, elementary, middle, and high)",0,1,0
14568,Hayward Head Start,10814 Beal Avenue,Hayward,Sawyer,WI,54843,46.02467807,-91.47883283,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
14394,Washburn County Head Start,851 Northland Drive,Spooner,Washburn,WI,54801,45.834056,-91.877642,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
15206,Freedom House - The Bridge Transitional Living,2997 St. Anthony Dr.,Green Bay,Brown,WI,54311,44.518637,-87.9394149,Emergency shelters and temporary housing sites,0,1,0
14531,Workforce Resource Center,"Eau Claire County Job Center
221 W Madison Street, Suite 140-A",Eau Claire,Eau Claire,WI,54703,44.812349,-91.500637,"Adult education, job training, temporary assistance for needy families (TANF), and veteran services sites",0,1,0
14591,Youth for Christ Campus Life,303 E. 9th St.,Fond du Lac,Fond du Lac,WI,54935,43.76902135,-88.43460947,Faith-based centers/places of worship,0,1,0
38188,Woodridge Elementary School,333 E. Slifer St.,Portage,Columbia,WI,53901,43.55833045,-89.46301969,"Schools (K-12, elementary, middle, and high)",0,1,0
18550,St. Vincent de Paul,2124 Rice Street,Stevens Point,Portage,WI,54481,44.508645,-89.567679,"Food assistance sites, food banks, and food pantries",0,1,0
14717,Women's Resource Center,1547 College Avenue,Racine,Racine,WI,53403,42.71334108,-87.78464637,Emergency shelters and temporary housing sites,0,1,0
51873,Racine Kenosha Community Action Agency,2000 63rd Street,Kenosha,Kenosha,WI,53143,42.57752,-87.833385,WIC clinics,0,1,0
15145,Gilmanton Elementary School,S889 Larson Rd.,Gilmanton,Buffalo,WI,54743,44.4665045,-91.6733316,"Schools (K-12, elementary, middle, and high)",0,1,0
17746,Green Tree Elementary School,1330 Green Tree Rd.,West Bend,Washington,WI,53090,43.437263,-88.198738,"Schools (K-12, elementary, middle, and high)",0,1,0
69569,McLane Elementary School (West Bend School District),833 Chestnut St.,West Bend,Washington,WI,53095,43.419022,-88.187434,"Schools (K-12, elementary, middle, and high)",0,1,0
19641,United Community Center,1028 S 9th St,Milwaukee,Milwaukee,WI,53204,43.020618,-87.921716,Congregate meal sites & other senior nutrition centers,0,1,0
14863,Aurora Walker's Point Community Clinic,"130 W. Bruce Street, Suite 200",Milwaukee,Milwaukee,WI,53204,43.025408,-87.912091,Health care clinics and hospitals,0,1,0
18708,Mitchell Elementary School,2713 Drexel Ave.,Racine,Racine,WI,53403,42.6991208,-87.8115697,"Schools (K-12, elementary, middle, and high)",0,1,0
69598,Evergreen Elementary,3351 Chicory Rd.,Racine,Racine,WI,53403,42.682192,-87.818457,"Schools (K-12, elementary, middle, and high)",0,1,0
45737,Rhinelander Head Start,1872 N Stevens St,Rhinelander,Oneida,WI,54501,45.655224,-89.391028,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
69636,Northland Pines Elementary School,1700 Pleasure Island Dr,Eagle River,Vilas,WI,54521,45.934537,-89.25299,"Schools (K-12, elementary, middle, and high)",0,1,0
27987,Vilas Senior Meal Eagle River,1019 E. Wall Street,Eagle River,Vilas,WI,54521,45.915398,-89.237495,Congregate meal sites & other senior nutrition centers,0,1,0
27990,Vilas Boulder Junction Senior Meal,5509 Cty Hwy M,Boulder Junction,Vilas,WI,54512,46.1131679,-89.6440024,Congregate meal sites & other senior nutrition centers,0,1,0
14615,Riverdale Food Pantry,431 N Wisconsin Ave,Muscoda,Grant,WI,53573,43.19,-90.443265,"Food assistance sites, food banks, and food pantries",0,1,0
69666,Lafayette County Food Pantry,1033 N. Main Street,Darlington,Lafayette,WI,53530,42.686164,-90.116991,"Food assistance sites, food banks, and food pantries",0,1,0
69667,Green County Aging & Disability Resource Center,N3152 State Road 81,Monroe,Green,WI,53566,42.612966,-89.656994,Congregate meal sites & other senior nutrition centers,0,1,0
47064,Belmont Senior Meal site - Belmont Community Center,"222 S Mound Ave, Belmont, WI 53510  (608) 762-5326",Belmont,Lafayette,WI,53510,42.736629,-90.333696,Congregate meal sites & other senior nutrition centers,0,1,0
69670,WIC - East Washington Ave,2705 E Washington Ave.,Madison,Dane,WI,53704,43.101887,-89.345667,Health care clinics and hospitals,0,1,0
69694,Brodhead Senior Meal Site,1103 W 2nd Ave,Brodhead,Green,WI,53520,42.619659,-89.378225,Congregate meal sites & other senior nutrition centers,0,1,0
36052,SWCAP Food Pantry - Iowa County,138 S Iowa Street,Dodgeville,Iowa,WI,53533,42.959549,-90.130875,"Food assistance sites, food banks, and food pantries",0,1,0
19385,Blue River Meal Site,201 Clinton St,Blue River,Grant,WI,53518,43.1868114,-90.5686631,Congregate meal sites & other senior nutrition centers,0,1,0
44174,Lancaster Meal Site,714 S Washington St,Lancaster,Grant,WI,53813,42.84233618,-90.711848,Congregate meal sites & other senior nutrition centers,0,1,0
27570,Fennimore Meal Site,925 Eisenhower St,Fennimore,Grant,WI,53809,42.9833058,-90.6637375,Congregate meal sites & other senior nutrition centers,0,1,0
17539,SWCAP Boscobel Food Pantry,Johnson Street,Boscobel,Grant,WI,53805,43.1411785,-90.6875948,"Food assistance sites, food banks, and food pantries",0,1,0
69698,Dodgeville Senior Meal Site,605 N. Bennett Road,Dodgeville,Iowa,WI,53533,42.962831,-90.112771,Congregate meal sites & other senior nutrition centers,0,1,0
44139,Grant County ADRC Dickeyville meal site,500 East Ave,Dickeyville,Grant,WI,53808,42.629018,-90.58739,Congregate meal sites & other senior nutrition centers,0,1,0
43999,Cuba City Meal Site,418 W Palmer St,Cuba City,Grant,WI,53807,42.61032529,-90.43469237,"Cafeterias (not school, childcare, congregate meal site, worksite or restaurant)",0,1,0
69701,Montfort Meal Site,102 E Park St,Montfort,Grant,WI,53569,42.971886,-90.432143,,0,1,0
22872,Cassville Municipal Building,100 E Amelia St,Cassville,Grant,WI,53806,42.713949,-90.989645,Community and recreation centers,0,1,0
17697,Bagley senior meal site Community Building,400 South Jackley Street,Bagley,Grant,WI,53801,42.9036692,-91.1007191,Congregate meal sites & other senior nutrition centers,0,1,0
69712,Arena Senior Meal Site,343 West Street,Arena,Iowa,WI,53503,43.162768,-89.917602,Congregate meal sites & other senior nutrition centers,0,1,0
18249,Community Center,569 N. Cedar Street,Adams,Adams,WI,53910,43.966139,-89.821918,Community and recreation centers,0,1,0
27836,Platteville Meal Site,155 W Lewis St,Platteville,Grant,WI,53818,42.7386838,-90.4775407,Congregate meal sites & other senior nutrition centers,0,1,0
43979,Cochrane-Fountain City School,S2770 State Hwy 35,Fountain City,Buffalo,WI,54629,44.09764,-91.676886,"Schools (K-12, elementary, middle, and high)",0,1,0
14957,Rock-Walworth Comprehensive Family Services-Head Start/Early Head Start,1221 Henry Avenue,Beloit,Rock,WI,53511,42.5226506,-89.0226584,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
18524,Walmart,250 Crossroads Drive,Plover,Portage,WI,54467,44.492576,-89.509773,Large food stores and retailers (4+ registers),0,1,0
15388,River Food Pantry,2201 Darwin Rd,Madison,Dane,WI,53704,43.128551,-89.353357,"Food assistance sites, food banks, and food pantries",0,1,0
17898,Eisenhower Elementary School,1770 Amy Street,Green Bay,Brown,WI,54302,44.4896977,-87.9827201,"Schools (K-12, elementary, middle, and high)",0,1,0
68847,South High School - UWM at Waukesha MultiCultural,401 E Roberta Avenue,Waukesha,Waukesha,WI,53186,42.993195,-88.222594,"Schools (K-12, elementary, middle, and high)",0,1,0
27775,"dunn county public health, menomonie",3001 us highway 12 east,Menomonie,Dunn,WI,54751,44.887352,-91.887098,,0,1,0
14454,Stepping Stones Food Pantry,1620 Stout Road,Menomonie,Dunn,WI,54751,44.880021,-91.909752,"Food assistance sites, food banks, and food pantries",0,1,0
14449,Dunn County Human Services,"3001 US Highway 12 East, Suite",Menomonie,Dunn,WI,54751,44.887352,-91.887098,Congregate meal sites & other senior nutrition centers,0,1,0
14799,Koenig Elementary School,1114 Lowell Street,Two Rivers,Manitowoc,WI,54241,44.143992,-87.583843,"Schools (K-12, elementary, middle, and high)",0,1,0
69896,Jefferson Elementary,1722 W 6th St.,Racine,Racine,WI,53404,42.726133,-87.801789,"Schools (K-12, elementary, middle, and high)",0,1,0
19577,Janes Elementary School (RUSD),1425 N Wisconsin St,Racine,Racine,WI,53404,42.7389038,-87.7854684,"Schools (K-12, elementary, middle, and high)",0,1,0
18715,Giese Elementary School,5120 Byrd Ave.,Racine,Racine,WI,53406,42.710541,-87.841204,"Schools (K-12, elementary, middle, and high)",0,1,0
18716,Fratt Elementary,3501 Kinzie Avenue,Racine,Racine,WI,53405,42.7217774,-87.8217924,"Schools (K-12, elementary, middle, and high)",0,1,0
45421,Dr. Jones Elementary School,3300 Chicory Rd.,Racine,Racine,WI,53403,42.682493,-87.818206,"Schools (K-12, elementary, middle, and high)",0,1,0
43922,Gilmore Middle School,2330 Northwestern Ave.,Racine,Racine,WI,53404,42.74074415,-87.80881879,"Schools (K-12, elementary, middle, and high)",0,1,0
17613,North Park Elementary,4748 Elizabeth St.,Racine,Racine,WI,53402,42.7813812,-87.8030976,Before and after-school programs,0,1,0
69901,Gifford Elementary,8332 Northwestern Ave.,Racine,Racine,WI,53406,42.758816,-87.88652,"Schools (K-12, elementary, middle, and high)",0,1,0
14711,Racine County Food Bank,2000 DeKoven Avenue,Racine,Racine,WI,53404,42.707729,-87.806303,"Food assistance sites, food banks, and food pantries",0,1,1
44976,Painting Pathways Clubhouse,1226 Washington Street,Manitowoc,Manitowoc,WI,54220,44.089057,-87.664487,Community organizations,0,1,0
14765,Family Resource Center,715 S 24th Avenue,Wausau,Marathon,WI,54401,44.95512993,-89.66569963,Family resource centers,0,1,0
69913,Jerstad Elementary School,3601 Lasalle St.,Racine,Racine,WI,53402,42.795889,-87.816532,"Schools (K-12, elementary, middle, and high)",0,1,0
69916,West Ridge Elementary,1347 S Emmertsen Rd.,Racine,Racine,WI,53406,42.716815,-87.855437,"Schools (K-12, elementary, middle, and high)",0,1,0
42824,Wadewitz,2700 Yout St.,Racine,Racine,WI,53404,42.745946,-87.812229,"Schools (K-12, elementary, middle, and high)",0,1,0
69918,SC Johnson Elementary,2420 Kentucky St.,Racine,Racine,WI,53405,42.700279,-87.830876,"Schools (K-12, elementary, middle, and high)",0,1,0
69919,Roosevelt Elementary,915 Romayne Ave.,Racine,Racine,WI,53402,42.750456,-87.791417,"Schools (K-12, elementary, middle, and high)",0,1,0
69921,Schulte Elementary,8515 Westminster Dr.,Sturtevant,Racine,WI,53177,42.692984,-87.889323,,0,1,0
14754,Jefferson Elementary,1914 Jackson Street,Merrill,Lincoln,WI,54452,45.174455,-89.727004,"Schools (K-12, elementary, middle, and high)",0,1,0
14755,Kate Goodrich Elementary,505 W. 10th Street,Merrill,Lincoln,WI,54452,45.188074,-89.707779,"Schools (K-12, elementary, middle, and high)",0,1,0
69928,Olympia Brown Elementary,2115 5 1/2 Mile Rd.,Racine,Racine,WI,53402,42.806257,-87.803361,"Schools (K-12, elementary, middle, and high)",0,1,0
36947,Knapp Elementary School,2701 17th St.,Racine,Racine,WI,53405,42.7100826,-87.8120218,"Schools (K-12, elementary, middle, and high)",0,1,0
42894,Community Services Stevens Point,1466  Water Street,Stevens Point,Portage,WI,54481,44.520398,-89.584068,Community organizations,0,1,0
69941,Ho Chunk Head Start Nekoosa,4910 Winneshiek Lane,Nekoosa,Wood,WI,54475,44.284258,-89.963292,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
14550,Florence County Health Department,501 Lake Avenue,Florence,Florence,WI,54121,45.9211777,-88.248996,Health care clinics and hospitals,0,1,0
14552,Florence County Family Center,612 Lake Avenue,Florence,Florence,WI,54121,45.9217159,-88.2511397,Family resource centers,0,1,0
69947,River Cities High School,2390 48th Street South,Wisconsin Rapids,Wood,WI,54494,44.373623,-89.766417,"Schools (K-12, elementary, middle, and high)",0,1,0
69973,Jeanne Richard,900 Chapin Street,Florence,Florence,WI,54121,45.925561,-88.250495,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
14551,Florence County Aging,501 Lake Avenue,Florence,Florence,WI,54121,45.9233029,-88.2491127,Community organizations,0,1,0
14549,Florence Public School District,425 Olive Ave,Florence,Florence,WI,54121,45.9239277,-88.2483785,"Schools (K-12, elementary, middle, and high)",0,1,0
69992,Auntie M Child Care Center,900 Chapin Street,Florence,Florence,WI,54121,45.925561,-88.250495,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
17880,Tank Elementary School,814 S Oakland Avenue,Green Bay,Brown,WI,54304,44.5108803,-88.0318768,"Schools (K-12, elementary, middle, and high)",0,1,0
70006,Arcadia Middle School,725 Fairfield Ave.,Arcadia,Trempealeau,WI,54612,44.242618,-91.485831,,0,1,0
14758,Merrill Food Pantry,503 S. Center Avenue,Merrill,Lincoln,WI,54452,45.17599878,-89.68290252,"Food assistance sites, food banks, and food pantries",0,1,0
18650,New Richmond Head Start,"118 Homestead Drive, Suite 4",New Richmond,St. Croix,WI,54017,45.109762,-92.536645,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
70068,"Shalom Center 4314 39th Ave, Kenosha, WI 53144",4314 39th Avenue,Kenosha,Kenosha,WI,52144,42.596902,-87.856003,Emergency shelters and temporary housing sites,0,1,0
44404,Malickis Piggly Wiggly,5201 Washington Ave,Racine,Racine,WI,53406,42.718632,-87.842132,"Cafeterias (not school, childcare, congregate meal site, worksite or restaurant)",0,1,0
17852,Festival Foods,6000 31st St,Kenosha,Kenosha,WI,53144,42.6105,-87.878319,Large food stores and retailers (4+ registers),0,1,0
14813,Rainbow House,1530 Main St,Marinette,Marinette,WI,54143,45.09808561,-87.6265222,Group living arrangements,0,1,0
15082,Friendship Connections,117 South Main Street,Adams,Adams,WI,53910,43.957349,-89.817847,"Other neighborhood settings where people ""live"" or live nearby",0,1,0
17791,Wittenberg WIC (Wittenberg Community Center),208 West Vinal Street,Wittenberg,Shawano,WI,54499,44.822752,-89.170426,WIC clinics,0,1,0
70134,St. Michaels Food Pantry,N816 Hwy 47/55,Keshena,Menominee,WI,54135,44.885069,-88.639121,"Food assistance sites, food banks, and food pantries",0,1,0
17557,Stockbridge Munsee Health and Wellness Center,W12802 County Hwy A.,Bowler,Shawano,WI,54416,44.8637991,-88.981476,Health care clinics and hospitals,0,1,0
14788,Madison Elementary School MPSD,701 N 4th St,Manitowoc,Manitowoc,WI,54220,44.100733,-87.650961,"Schools (K-12, elementary, middle, and high)",0,1,0
14769,The Neighbors' Place,745 Scott Street,Wausau,Marathon,WI,54403,44.959835,-89.618397,Community organizations,0,1,0
14766,First Presbyterian Church,406 Grant Street,Wausau,Marathon,WI,54401,44.962638,-89.625828,Family resource centers,0,1,0
18480,"Enrich, Excel, Achieve Academy",2607 N. 18th Street,Wausau,Marathon,WI,54403,44.981649,-89.59824,"Schools (K-12, elementary, middle, and high)",0,1,0
18594,First Hmong Missionary Alliance Church,5500 Stettin Drive,Wausau,Marathon,WI,54401,44.965588,-89.704397,"Food assistance sites, food banks, and food pantries",0,1,0
15460,Indianhead Community Action Agency,624 E. College Avenue,Medford,Taylor,WI,54451,45.164705,-90.445798,"Schools (K-12, elementary, middle, and high)",0,1,1
18525,Riverview Towers,500 Grand Avenue,Wausau,Marathon,WI,54403,44.952095,-89.624286,Individual homes or public housing sites,0,1,0
18642,Aging and Disability Resource Center of Door County,832 N 14th Avenue,Sturgeon Bay,Door,WI,54235,44.84521,-87.360806,,0,1,0
70168,Casco Senior Meal Site,115 Wiesner Avenue,Casco,Kewaunee,WI,54205,44.55929,-87.62028,Congregate meal sites & other senior nutrition centers,0,1,0
37924,Baileys Harbor Senior Meal Site,2392 County Road F,Baileys Harbor,Door,WI,54202,45.0660028,-87.1243905,Congregate meal sites & other senior nutrition centers,0,1,0
17344,Indianhead Community Action Agency - Head Start,614 E. College Street,Medford,Taylor,WI,54451,45.12985603,-90.33977621,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
37922,ADRC of Door County,832 W 14th Avenue,Sturgeon Bay,Door,WI,54235,44.84521,-87.360806,Congregate meal sites & other senior nutrition centers,0,1,0
14848,St. Michael's Food Pantry,N816 Hwy 47-55,Keshena,Menominee,WI,54135,44.884899,-88.637457,"Food assistance sites, food banks, and food pantries",0,1,0
18097,Rusch Elementary School,117 W Franklin St.,Portage,Columbia,WI,53901,43.5436186,-89.4638119,"Schools (K-12, elementary, middle, and high)",0,1,0
17856,South Branch Community Center,W1281 E County Rd. M,Suring,Oconto,WI,54174,45.0885,-88.3945,Congregate meal sites & other senior nutrition centers,0,1,0
17938,Head Start Parent Center,617 N. Irwin Avenue,Green Bay,Brown,WI,54302,44.5133426,-87.9943303,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
17643,Badger Praire Food Pantry,1200 E Verona Ave.,Verona,Dane,WI,53593,42.9953369,-89.5144263,"Food assistance sites, food banks, and food pantries",0,1,0
14724,Hope Academy Family Children's Center,1707 Main Street,La Crosse,La Crosse,WI,54601,43.812202,-91.230418,"Schools (K-12, elementary, middle, and high)",0,1,0
38653,Jewish Community Center Food Pantry,2900 W Center St,Milwaukee,Milwaukee,WI,53210,43.067757,-87.949874,"Food assistance sites, food banks, and food pantries",0,1,0
38654,Salvation Army Oak Creek Food Pantry,8853 South Howell Ave.,Oak Creek,Milwaukee,WI,53154,42.883482,-87.913158,"Food assistance sites, food banks, and food pantries",0,1,0
70228,Mount Pleasant Place,"5810 Lincoln Village Dr, Mt Pleasant,",Racine,Racine,WI,53406,42.711425,-87.852685,"Other neighborhood settings where people ""live"" or live nearby",0,1,0
18645,Festival Foods,3207 80th St,Kenosha,Kenosha,WI,53142,42.5568274,-87.8478861,Large food stores and retailers (4+ registers),0,1,0
18986,JFF - Badger,818 W Badger Rd,Madison,Dane,WI,53713,43.039184,-89.39585,"Other neighborhood settings where people ""live"" or live nearby",0,1,0
14470,"Renewal Unlimited, Inc",2900 Red Fox Run,Portage,Columbia,WI,53901,43.568231,-89.465496,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
14538,Vilas Public Health,330 Court St,Eagle River,Vilas,WI,54521,45.920406,-89.249762,Health care clinics and hospitals,0,1,0
18690,Boys and Girls Club of Sheboygan County,733 Broadway Ave,Sheboygan,Sheboygan,WI,53081,43.7356172,-87.7126848,Before and after-school programs,0,1,0
14800,Sheboygan Forward Services,3620 Wilgus Avenue.,Sheboygan,Sheboygan,WI,53081,43.7594991,-87.75514422,"Other places people go to ""learn""",0,1,0
18665,Head Start Lakeshore,1429 North 5th Street,Sheboygan,Sheboygan,WI,53081,43.7604032,-87.7074121,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
