geoID,geoArea,belowPovTotal,unemploymentOver16Perc,householdMedianIncome,over25HSDiplomaPerc,popUnder18Total,popUnder18Perc,popOver65Total,popOver65Perc,popWithDisTotal,popWithDisPerc,langEngLessThanWellPerc,mobileHomeTotal,kitchenAccessPerc,noVehicleTotal,noVehiclePerc,popCorrectionalTotal,popJuvDetTotal,popNursingHomeTotal,popCollegeHousingTotal
1400000US55105002601,"Census Tract 26.01, Rock County, Wisconsin",387,2.3,54705,27.5,1142,22.4,1028,1028,568,11.4,5.7,0,92.8,113,113,0,0,63,0
1400000US55105002602,"Census Tract 26.02, Rock County, Wisconsin",527,3.4,74414,34.3,909,21.2,724,724,473,11,5.2,62,100,23,23,0,0,0,0
1400000US55105002700,"Census Tract 27, Rock County, Wisconsin",255,3.8,68365,35.8,405,16.4,529,529,334,13.5,2,182,100,24,24,0,0,0,0
1400000US55105002800,"Census Tract 28, Rock County, Wisconsin",410,4.3,62155,39.8,1114,21.6,906,906,593,11.7,0.3,24,96.1,82,82,0,0,0,0
1400000US55105002900,"Census Tract 29, Rock County, Wisconsin",426,2.4,68188,32.3,2203,26.9,1243,1243,918,11.3,0.8,0,96.9,294,294,0,0,0,0
1400000US55105003001,"Census Tract 30.01, Rock County, Wisconsin",592,4.3,58444,37.7,1107,21.7,783,783,669,13.3,0,441,98.5,147,147,0,0,31,0
1400000US55105003002,"Census Tract 30.02, Rock County, Wisconsin",419,5.7,74708,39.6,1097,20.6,970,970,755,14.1,0.1,174,100,10,10,0,0,0,0
1400000US55105003100,"Census Tract 31, Rock County, Wisconsin",382,3,64353,35.5,1898,24.7,1244,1244,969,12.6,1.2,114,92.7,176,176,0,0,0,0
1400000US55105003200,"Census Tract 32, Rock County, Wisconsin",255,3.8,71923,42.2,522,20.5,451,451,281,11,3.4,93,100,12,12,0,0,0,0
1400000US55105003300,"Census Tract 33, Rock County, Wisconsin",333,4.6,67480,37.5,976,26.2,533,533,389,10.7,3.6,143,100,57,57,0,7,0,0
1400000US55107960100,"Census Tract 9601, Rusk County, Wisconsin",419,2.4,43932,41.2,678,19.2,823,823,682,19.3,0.4,164,90.8,73,73,0,0,0,0
1400000US55107960200,"Census Tract 9602, Rusk County, Wisconsin",253,4.2,49167,40.7,344,16.8,490,490,332,16.2,0.4,0,100,29,29,0,0,0,0
1400000US55107960300,"Census Tract 9603, Rusk County, Wisconsin",292,7.1,48150,37.1,356,16,648,648,383,17.2,0.2,296,100,37,37,15,0,0,0
1400000US55107960400,"Census Tract 9604, Rusk County, Wisconsin",348,3.1,47782,42,724,25.1,573,573,387,13.4,2.8,286,98,60,60,0,0,0,0
1400000US55107960500,"Census Tract 9605, Rusk County, Wisconsin",650,3.6,38048,43.1,800,23,749,749,719,21.5,0.7,213,95,144,144,0,0,0,0
1400000US55109120100,"Census Tract 1201, St. Croix County, Wisconsin",111,3.3,71064,19.5,502,25.6,238,238,199,10.2,0.2,64,98.6,66,66,0,0,0,0
1400000US55109120201,"Census Tract 1202.01, St. Croix County, Wisconsin",447,3.6,80918,21.7,1236,21.5,1010,1010,411,7.3,1.6,212,100,71,71,0,5,0,0
1400000US55109120202,"Census Tract 1202.02, St. Croix County, Wisconsin",118,1.5,132051,16,1548,28.4,431,431,385,7.1,2.5,266,100,13,13,0,0,0,0
1400000US55109120300,"Census Tract 1203, St. Croix County, Wisconsin",237,0.5,92560,22.1,1361,23.5,715,715,342,5.9,0,1513,100,0,0,0,0,59,0
1400000US55109120400,"Census Tract 1204, St. Croix County, Wisconsin",409,4.2,91393,25.7,2832,25.9,1240,1240,938,8.6,2.3,174,97.8,39,39,0,0,80,0
1400000US55109120501,"Census Tract 1205.01, St. Croix County, Wisconsin",318,2,61364,32,1279,23.9,761,761,510,10,1.5,0,100,256,256,0,0,0,0
1400000US55109120502,"Census Tract 1205.02, St. Croix County, Wisconsin",143,3.5,61351,20.9,1502,26.8,641,641,539,9.6,0.1,0,100,41,41,0,0,291,0
1400000US55109120600,"Census Tract 1206, St. Croix County, Wisconsin",269,1.8,87786,28.7,2151,25.9,966,966,719,8.7,0.9,5,100,51,51,0,0,90,0
1400000US55109120700,"Census Tract 1207, St. Croix County, Wisconsin",436,4.6,64009,40.1,1138,24.8,723,723,533,11.7,1.4,7,100,70,70,0,0,80,0
1400000US55109120800,"Census Tract 1208, St. Croix County, Wisconsin",398,1.4,63411,36.8,2181,26.5,1165,1165,677,8.3,0.5,0,100,129,129,0,0,0,0
1400000US55109120901,"Census Tract 1209.01, St. Croix County, Wisconsin",151,2.7,69224,22.9,1012,23.2,803,803,444,10.3,0.7,0,100,87,87,818,0,79,0
1400000US55109120903,"Census Tract 1209.03, St. Croix County, Wisconsin",409,1.1,86602,20.1,2445,24.4,1462,1462,898,9,1.2,0,96,127,127,1353,0,0,0
1400000US55109120904,"Census Tract 1209.04, St. Croix County, Wisconsin",80,2.8,102750,22.6,1146,27.6,513,513,277,6.7,0.7,0,100,5,5,0,0,0,0
1400000US55109121000,"Census Tract 1210, St. Croix County, Wisconsin",348,2.7,80756,28.3,2091,28.2,743,743,614,8.3,1,9,99.8,48,48,0,0,0,0
1400000US55111000100,"Census Tract 1, Sauk County, Wisconsin",802,2.5,51940,31.5,1337,19.6,1185,1185,599,8.8,1.2,0,96.4,88,88,0,0,0,0
1400000US55111000200,"Census Tract 2, Sauk County, Wisconsin",398,3.8,64864,37.9,1151,22.9,839,839,589,11.7,1.1,0,100,59,59,0,0,20,0
1400000US55111000300,"Census Tract 3, Sauk County, Wisconsin",1075,6.6,43826,34.8,1561,22.2,990,990,1032,15,0.6,14,94.4,292,292,0,0,8,0
1400000US55111000401,"Census Tract 4.01, Sauk County, Wisconsin",583,5.3,51804,26.3,1120,21,1165,1165,899,17.3,1.1,13,89.1,185,185,0,0,0,0
1400000US55111000402,"Census Tract 4.02, Sauk County, Wisconsin",392,5.9,50640,34.7,794,23.2,497,497,473,14.2,0.3,0,100,91,91,0,0,15,0
1400000US55111000500,"Census Tract 5, Sauk County, Wisconsin",424,5.1,71164,31.3,795,23.1,610,610,456,13.3,1.1,0,100,27,27,48,0,60,0
1400000US55111000600,"Census Tract 6, Sauk County, Wisconsin",386,1.5,60795,36.9,1504,22.7,1367,1367,716,11,3.4,0,100,149,149,0,0,0,0
1400000US55111000700,"Census Tract 7, Sauk County, Wisconsin",277,0.2,73456,27.9,756,24.9,449,449,359,11.8,2.5,0,97.8,58,58,0,0,211,0
1400000US55111000800,"Census Tract 8, Sauk County, Wisconsin",289,1.7,61028,32.7,724,18.3,917,917,540,14,0.6,45,95.6,61,61,0,0,45,0
1400000US55111000900,"Census Tract 9, Sauk County, Wisconsin",423,2.8,62574,36.7,1146,23.8,961,961,509,10.8,2.8,12,93.6,109,109,0,0,0,0
1400000US55111001001,"Census Tract 10.01, Sauk County, Wisconsin",484,0.8,62188,35.4,1789,26.2,1068,1068,744,11,1.3,0,96.2,71,71,0,0,0,0
1400000US55111001002,"Census Tract 10.02, Sauk County, Wisconsin",709,4.6,43110,44.6,834,27.6,416,416,378,12.5,7.9,0,100,101,101,13,0,137,0
1400000US55111001100,"Census Tract 11, Sauk County, Wisconsin",278,2.1,63447,40.1,1067,24.9,718,718,436,10.2,3.7,0,99.4,74,74,0,0,0,0
1400000US55113100300,"Census Tract 1003, Sawyer County, Wisconsin",837,5.1,41583,31.6,989,21.1,899,899,663,14.5,0.5,0,100,165,165,0,0,0,0
1400000US55113100400,"Census Tract 1004, Sawyer County, Wisconsin",232,1,59563,29.9,445,19.9,586,586,230,10.3,0,23,100,22,22,0,0,0,0
1400000US55113100500,"Census Tract 1005, Sawyer County, Wisconsin",216,4.4,61176,30.3,460,14,1187,1187,516,16,0.7,0,100,48,48,0,0,0,0
1400000US55113100700,"Census Tract 1007, Sawyer County, Wisconsin",349,4,39911,45.6,286,17.9,324,324,259,16.2,0.1,0,100,21,21,0,0,0,0
1400000US55113100800,"Census Tract 1008, Sawyer County, Wisconsin",183,5,43469,44.2,130,8.6,513,513,328,23,2.3,0,100,27,27,0,0,0,0
1400000US55113940000,"Census Tract 9400, Sawyer County, Wisconsin",943,14,33094,36.3,898,29.4,545,545,429,14.1,2.1,0,99.8,174,174,0,0,0,0
1400000US55115100100,"Census Tract 1001, Shawano County, Wisconsin",114,2.9,63079,49.5,610,20.9,572,572,343,11.8,0.6,85,97,20,20,0,5,0,0
1400000US55115100200,"Census Tract 1002, Shawano County, Wisconsin",104,1,44362,46,184,10.6,621,621,264,15.2,0.6,58,100,9,9,0,0,0,0
1400000US55115100300,"Census Tract 1003, Shawano County, Wisconsin",290,2.7,68077,39.9,678,18.3,930,930,398,10.7,0.3,25,100,17,17,1811,5,0,0
1400000US55115100400,"Census Tract 1004, Shawano County, Wisconsin",655,3.3,44628,35,987,22.4,829,829,677,15.9,0,0,100,319,319,104,0,167,263
1400000US55115100500,"Census Tract 1005, Shawano County, Wisconsin",594,1.4,42115,42.1,1151,23.8,997,997,543,11.7,0.4,0,100,118,118,0,0,0,0
1400000US55115100600,"Census Tract 1006, Shawano County, Wisconsin",663,3.6,51853,47.6,1031,24.8,806,806,578,13.9,0.3,32,99.4,68,68,0,4,0,0
1400000US55115100700,"Census Tract 1007, Shawano County, Wisconsin",396,2.2,48659,47.9,631,20,640,640,461,14.6,1.6,124,100,44,44,0,0,0,0
1400000US55115100800,"Census Tract 1008, Shawano County, Wisconsin",494,2.6,52778,48.3,1034,21.4,982,982,617,13.3,1.6,0,97.5,94,94,0,0,0,0
1400000US55115100900,"Census Tract 1009, Shawano County, Wisconsin",286,2.8,63860,43.7,713,19,834,834,428,11.6,0.2,0,100,43,43,0,0,8,0
1400000US55115101000,"Census Tract 1010, Shawano County, Wisconsin",271,2.5,59821,43.9,947,26.2,600,600,411,11.4,1.9,12,99.6,93,93,0,0,4,0
1400000US55115101100,"Census Tract 1011, Shawano County, Wisconsin",204,2,71080,48.6,921,23.6,529,529,329,8.4,0.6,209,100,23,23,0,0,0,0
1400000US55117000100,"Census Tract 1, Sheboygan County, Wisconsin",289,3.4,61297,25.1,924,25.5,601,601,448,12.4,8.2,238,100,73,73,84,0,0,0
1400000US55117000201,"Census Tract 2.01, Sheboygan County, Wisconsin",418,4.1,44659,35.3,961,32.5,216,216,314,10.6,11.7,0,100,58,58,196,18,0,90
1400000US55117000202,"Census Tract 2.02, Sheboygan County, Wisconsin",378,5.1,48774,34.7,1060,24.8,695,695,569,13.4,5.4,239,100,195,195,11,0,0,0
1400000US55117000300,"Census Tract 3, Sheboygan County, Wisconsin",638,4.9,56465,33.6,2039,28.3,1429,1429,730,10.1,7.5,0,100,98,98,0,0,0,0
1400000US55117000400,"Census Tract 4, Sheboygan County, Wisconsin",361,8.5,42778,37.7,799,18,943,943,799,18.6,4.6,62,90,255,255,4,0,166,0
1400000US55117000500,"Census Tract 5, Sheboygan County, Wisconsin",764,10,31223,37,754,22.6,454,454,695,20.9,8.2,14,98.4,393,393,0,0,7,0
1400000US55117000800,"Census Tract 8, Sheboygan County, Wisconsin",1287,6,40833,42.8,1657,29.5,519,519,621,11.1,5.5,84,95.1,188,188,0,0,0,0
1400000US55117000900,"Census Tract 9, Sheboygan County, Wisconsin",387,6.5,43113,43.9,1038,19.9,728,728,585,11.7,4.8,84,100,212,212,0,0,0,0
1400000US55117001000,"Census Tract 10, Sheboygan County, Wisconsin",389,4.2,55545,42.2,1531,22.6,1365,1365,646,9.7,7.2,47,100,165,165,0,0,0,0
1400000US55117001100,"Census Tract 11, Sheboygan County, Wisconsin",264,1.7,62522,32.3,703,20.1,534,534,411,11.8,4,0,100,65,65,0,0,0,0
1400000US55117010100,"Census Tract 101, Sheboygan County, Wisconsin",58,1.4,85385,40.4,311,21.3,262,262,136,9.3,0.5,63,100,12,12,0,0,106,0
1400000US55117010200,"Census Tract 102, Sheboygan County, Wisconsin",230,1.5,78690,31,1020,21.5,634,634,249,5.2,2,0,100,40,40,0,0,0,0
1400000US55117010300,"Census Tract 103, Sheboygan County, Wisconsin",102,2.6,74323,34.3,490,15.6,722,722,286,9.1,0.3,153,92,34,34,0,0,0,0
1400000US55117010400,"Census Tract 104, Sheboygan County, Wisconsin",188,0.8,77865,43.4,553,15.3,397,397,204,8.2,0.9,0,100,27,27,0,0,0,0
1400000US55117010501,"Census Tract 105.01, Sheboygan County, Wisconsin",461,3.6,58470,31.1,1699,22.3,1263,1263,581,7.7,0,9,100,223,223,0,0,0,0
1400000US55117010502,"Census Tract 105.02, Sheboygan County, Wisconsin",228,1.9,52048,38.3,735,18.7,1131,1131,665,17.6,0.6,0,91.8,147,147,35,0,0,0
1400000US55117010601,"Census Tract 106.01, Sheboygan County, Wisconsin",361,3.9,51563,39.2,1101,19.8,1046,1046,582,10.6,0.5,0,83.1,172,172,0,0,0,0
1400000US55117010602,"Census Tract 106.02, Sheboygan County, Wisconsin",157,3.4,55828,43.5,807,20.7,768,768,454,11.6,2.4,357,100,68,68,0,98,0,89
1400000US55117010700,"Census Tract 107, Sheboygan County, Wisconsin",271,2,90259,27.9,2009,23.5,1375,1375,527,6.2,2.8,901,91.3,107,107,0,0,0,0
1400000US55117010800,"Census Tract 108, Sheboygan County, Wisconsin",66,0.3,80774,29.4,707,21.1,619,619,241,7.2,3.9,667,100,0,0,0,0,0,0
1400000US55117010900,"Census Tract 109, Sheboygan County, Wisconsin",206,0.8,74598,39.8,781,24.3,512,512,245,7.7,0.9,728,88.5,20,20,0,0,0,0
1400000US55117011000,"Census Tract 110, Sheboygan County, Wisconsin",142,2.8,74583,39.2,625,22.2,410,410,246,8.8,1.2,133,96.2,12,12,0,0,0,0
1400000US55117011100,"Census Tract 111, Sheboygan County, Wisconsin",95,2.5,75592,41.6,585,19.9,507,507,263,9.2,0.2,19,100,13,13,0,0,0,0
1400000US55117011200,"Census Tract 112, Sheboygan County, Wisconsin",179,3.5,67802,39.1,735,20.8,571,571,284,8,0.6,0,100,53,53,0,0,0,0
1400000US55117011300,"Census Tract 113, Sheboygan County, Wisconsin",321,1.6,63771,35.5,1829,24.9,1356,1356,676,9.2,0.5,7,90.8,119,119,0,14,120,0
1400000US55117011400,"Census Tract 114, Sheboygan County, Wisconsin",300,6.8,41172,32.8,472,18.4,502,502,349,14.3,4.9,0,95.2,124,124,0,0,0,0
1400000US55117990000,"Census Tract 9900, Sheboygan County, Wisconsin",0,-,-,-,0,-,0,0,0,-,-,0,-,0,0,39,4,0,0
1400000US55119960100,"Census Tract 9601, Taylor County, Wisconsin",380,3.4,52392,48.2,1027,24.8,767,767,464,11.3,1.8,0,99.4,63,63,0,0,0,1
1400000US55119960200,"Census Tract 9602, Taylor County, Wisconsin",231,3.1,54318,50,544,24.3,449,449,279,12.5,1.5,0,100,26,26,1800,0,0,0
1400000US55119960300,"Census Tract 9603, Taylor County, Wisconsin",429,2.9,49613,46.4,724,24.5,588,588,440,15,4,12,99,72,72,0,0,42,0
1400000US55119960400,"Census Tract 9604, Taylor County, Wisconsin",289,3.5,55337,40.2,1045,21.7,813,813,618,13,0.4,31,98.9,84,84,0,0,60,0
1400000US55119960500,"Census Tract 9605, Taylor County, Wisconsin",208,4.5,42153,41.7,604,21.9,650,650,383,14.3,0,7,82.4,115,115,0,0,0,0
1400000US55119960600,"Census Tract 9606, Taylor County, Wisconsin",472,4.9,51875,46.8,933,27.2,446,446,303,8.8,6.1,32,87.5,105,105,0,0,0,0
1400000US55121100100,"Census Tract 1001, Trempealeau County, Wisconsin",259,3.7,54402,37.8,704,22.7,557,557,365,11.8,0.4,0,99,56,56,450,0,0,0
1400000US55121100200,"Census Tract 1002, Trempealeau County, Wisconsin",286,2.3,57750,38.3,850,24.8,565,565,377,11.1,1.8,12,100,67,67,0,0,0,0
1400000US55121100300,"Census Tract 1003, Trempealeau County, Wisconsin",241,6,54800,48.4,596,23.2,409,409,291,11.3,7.3,0,98.9,49,49,0,7,51,0
1400000US55121100400,"Census Tract 1004, Trempealeau County, Wisconsin",313,1.5,54271,38.6,1003,24.7,833,833,420,11,2.1,7,96.9,150,150,0,0,0,0
1400000US55121100500,"Census Tract 1005, Trempealeau County, Wisconsin",293,4.1,55000,43.2,762,25.1,599,599,311,10.5,4.2,9,98.7,85,85,0,0,0,0
1400000US55121100600,"Census Tract 1006, Trempealeau County, Wisconsin",417,3.6,49922,38.3,1326,32.6,504,504,309,7.6,14.1,0,100,97,97,0,0,0,0
1400000US55121100700,"Census Tract 1007, Trempealeau County, Wisconsin",311,1.8,61500,32.9,1207,22.8,900,900,489,9.2,0.3,325,100,35,35,0,0,0,0
1400000US55121100800,"Census Tract 1008, Trempealeau County, Wisconsin",360,2.7,57250,39.8,832,21.5,754,754,409,10.7,0.7,17,96.4,88,88,0,0,0,0
1400000US55123960100,"Census Tract 9601, Vernon County, Wisconsin",1171,3.8,46694,43,1283,30.1,685,685,375,8.8,6.7,59,95.1,237,237,0,0,0,0
1400000US55123960200,"Census Tract 9602, Vernon County, Wisconsin",1047,1.3,46544,35.6,1510,33.6,694,694,420,9.3,6.2,103,86.9,242,242,0,0,93,0
1400000US55123960300,"Census Tract 9603, Vernon County, Wisconsin",385,2.5,56828,33.5,1267,26.9,850,850,485,10.4,1.1,70,98.7,63,63,0,0,0,0
1400000US55123960400,"Census Tract 9604, Vernon County, Wisconsin",720,1,40035,42.2,916,18.9,1198,1198,694,15.1,0.3,154,93.7,299,299,0,0,73,0
1400000US55123960500,"Census Tract 9605, Vernon County, Wisconsin",592,4,48611,41,874,26.5,612,612,426,12.9,2.2,154,97.2,73,73,0,0,0,5
1400000US55123960600,"Census Tract 9606, Vernon County, Wisconsin",575,2.7,62938,33.1,1244,25.9,808,808,471,9.8,2.1,0,96.2,126,126,0,0,0,0
1400000US55123960700,"Census Tract 9607, Vernon County, Wisconsin",505,4.3,58750,35.9,877,21.3,834,834,489,11.9,0.7,159,98.2,66,66,0,0,0,0
1400000US55125940000,"Census Tract 9400, Vilas County, Wisconsin",835,11.3,37195,28.2,543,15.6,1048,1048,575,16.7,0.7,131,98.9,126,126,0,0,0,0
1400000US55125950200,"Census Tract 9502, Vilas County, Wisconsin",423,5.6,45879,33.3,580,14.5,1216,1216,619,15.7,2,0,100,86,86,0,0,0,0
1400000US55125950500,"Census Tract 9505, Vilas County, Wisconsin",830,4.4,41769,32.6,1008,17.1,1578,1578,1019,17.6,0.2,118,99.7,106,106,103,0,12,0
1400000US55125950600,"Census Tract 9506, Vilas County, Wisconsin",307,2.9,57754,26,431,11.4,1481,1481,596,15.7,0.3,17,100,29,29,0,0,0,0
1400000US55125950700,"Census Tract 9507, Vilas County, Wisconsin",515,13.3,41277,34.3,993,22.5,1190,1190,844,19.1,0.2,308,100,43,43,0,0,0,0
1400000US55127000101,"Census Tract 1.01, Walworth County, Wisconsin",398,0,70212,30.3,1237,21.6,987,987,670,11.8,0.5,25,100,27,27,0,0,0,0
1400000US55127000102,"Census Tract 1.02, Walworth County, Wisconsin",87,3.5,84250,29.9,538,19.7,419,419,419,15.3,0,11,100,0,0,0,0,0,0
1400000US55127000200,"Census Tract 2, Walworth County, Wisconsin",309,2.9,82625,30.8,1132,18.8,1160,1160,738,12.3,0.4,125,100,49,49,26,0,61,0
1400000US55127000301,"Census Tract 3.01, Walworth County, Wisconsin",142,2.2,75500,30.1,535,17.7,563,563,344,11.4,0.7,15,100,14,14,0,0,0,2734
1400000US55127000302,"Census Tract 3.02, Walworth County, Wisconsin",220,2.4,79485,31.4,1389,21.8,1157,1157,688,10.8,2.4,5,86.2,135,135,0,0,59,0
1400000US55127000400,"Census Tract 4, Walworth County, Wisconsin",633,6,50074,27.8,581,15.9,611,611,380,10.7,6,8,96.4,145,145,0,0,52,0
1400000US55127000501,"Census Tract 5.01, Walworth County, Wisconsin",1839,9.4,11948,33.2,161,3.7,57,57,285,6.6,3,0,99.3,138,138,0,0,0,0
1400000US55127000502,"Census Tract 5.02, Walworth County, Wisconsin",1521,5.3,38427,24.1,614,15.5,488,488,431,10.9,2.7,10,97.4,158,158,0,0,0,0
1400000US55127000600,"Census Tract 6, Walworth County, Wisconsin",677,4.7,62516,41.7,1507,25.2,725,725,776,13,8.1,131,99.5,37,37,0,0,23,0
1400000US55127000701,"Census Tract 7.01, Walworth County, Wisconsin",277,3.5,56653,33.5,1167,29.6,681,681,478,12.1,10,9,100,69,69,0,7,0,0
1400000US55127000702,"Census Tract 7.02, Walworth County, Wisconsin",662,5.3,45557,33.4,999,21.7,757,757,840,18.5,16.8,0,93.8,321,321,0,0,0,0
1400000US55127000800,"Census Tract 8, Walworth County, Wisconsin",173,2.9,60858,29.4,976,19.2,1118,1118,812,16.1,3.6,0,98.3,57,57,0,0,76,0
1400000US55127000901,"Census Tract 9.01, Walworth County, Wisconsin",428,4,61936,31.6,1283,22.4,884,884,733,12.8,2.4,58,100,132,132,0,0,0,0
1400000US55127000902,"Census Tract 9.02, Walworth County, Wisconsin",432,1.2,51591,29,873,25.5,416,416,447,13.1,7.1,100,98.2,88,88,0,0,89,0
1400000US55127001000,"Census Tract 10, Walworth County, Wisconsin",327,3.6,79708,35.5,1059,20.9,956,956,512,10.8,0.8,167,100,64,64,0,0,44,0
1400000US55127001501,"Census Tract 15.01, Walworth County, Wisconsin",318,4.8,74875,27.6,632,19.8,637,637,379,11.9,5,16,97.2,43,43,433,0,45,0
1400000US55127001502,"Census Tract 15.02, Walworth County, Wisconsin",548,4.9,50982,24.2,1356,26.4,871,871,405,7.9,6.2,70,97.9,104,104,0,0,140,0
1400000US55127001602,"Census Tract 16.02, Walworth County, Wisconsin",646,5.5,58045,30.4,1306,20.7,1478,1478,804,12.9,5,106,96.1,183,183,0,0,97,0
1400000US55127001603,"Census Tract 16.03, Walworth County, Wisconsin",148,7.6,59572,24.2,551,21.5,620,620,357,14.2,1.6,6,88.1,111,111,0,0,0,0
1400000US55127001604,"Census Tract 16.04, Walworth County, Wisconsin",581,3.5,61078,24,1074,21.3,1051,1051,517,10.3,5.8,30,100,86,86,0,0,0,0
1400000US55127001701,"Census Tract 17.01, Walworth County, Wisconsin",856,8.2,56073,41.2,1683,28.6,672,672,839,14.2,1.6,141,99.4,59,59,0,0,201,0
1400000US55127001702,"Census Tract 17.02, Walworth County, Wisconsin",467,3,64894,39.7,1406,26.7,620,620,530,10.1,5.4,12,97.4,42,42,0,0,0,0
1400000US55129950100,"Census Tract 9501, Washburn County, Wisconsin",300,5.1,44545,42.2,308,16.5,554,554,358,19.2,0.8,60,98.5,12,12,11,0,0,22
1400000US55129950200,"Census Tract 9502, Washburn County, Wisconsin",165,3.6,53565,36.4,280,16.2,473,473,273,15.8,0.5,191,92.5,34,34,0,0,53,0
1400000US55129950300,"Census Tract 9503, Washburn County, Wisconsin",303,4.4,50000,34.3,527,19.4,640,640,338,12.4,0.1,12,100,35,35,0,5,0,0
1400000US55129950500,"Census Tract 9505, Washburn County, Wisconsin",711,4.4,46754,35.5,951,18.9,1327,1327,848,17.1,0.8,180,100,131,131,0,0,0,0
1400000US55129950600,"Census Tract 9506, Washburn County, Wisconsin",571,4.4,50509,34.2,955,22,919,919,712,16.8,0.5,33,98.3,80,80,496,0,228,0
1400000US55131400102,"Census Tract 4001.02, Washington County, Wisconsin",90,5.2,71514,38.9,717,18.8,622,622,377,9.9,1.2,88,100,19,19,0,0,0,0
1400000US55131400103,"Census Tract 4001.03, Washington County, Wisconsin",138,3.4,89750,34.6,868,21.9,652,652,367,9.3,1.3,178,100,21,21,122,0,67,0
1400000US55131400104,"Census Tract 4001.04, Washington County, Wisconsin",152,2.1,81679,31.4,1134,19.5,983,983,364,6.3,1,0,100,57,57,0,0,24,0
1400000US55131410100,"Census Tract 4101, Washington County, Wisconsin",283,2.2,63982,34.9,1237,23.8,860,860,627,12.1,1.5,72,100,23,23,0,0,0,0
1400000US55131420103,"Census Tract 4201.03, Washington County, Wisconsin",149,2.8,71064,29.8,1143,18,1679,1679,867,14.2,0.5,0,83.6,193,193,0,7,46,0
1400000US55131420104,"Census Tract 4201.04, Washington County, Wisconsin",179,3.4,63088,33.8,950,20.4,1155,1155,599,12.9,0.8,0,96.7,131,131,0,0,0,0
1400000US55131420105,"Census Tract 4201.05, Washington County, Wisconsin",318,4.6,62857,31.6,1114,23.7,476,476,482,10.6,0.8,0,100,65,65,0,0,0,0
1400000US55131420106,"Census Tract 4201.06, Washington County, Wisconsin",329,1.6,63670,36.7,814,23.5,505,505,360,10.4,2.5,0,97.3,61,61,141,4,0,0
1400000US55131420200,"Census Tract 4202, Washington County, Wisconsin",406,1.6,63983,26.7,1393,24.5,1190,1190,568,10,2.8,16,100,69,69,0,0,0,0
1400000US55131420300,"Census Tract 4203, Washington County, Wisconsin",454,4.7,50528,31.8,1447,24.9,845,845,397,7,2.8,0,100,250,250,0,0,85,0
1400000US55131420401,"Census Tract 4204.01, Washington County, Wisconsin",341,3.3,53438,30.6,508,22,403,403,332,14.4,0.3,6,100,113,113,0,0,50,0
1400000US55131420402,"Census Tract 4204.02, Washington County, Wisconsin",128,5.1,47601,39.2,400,18.4,535,535,335,15.5,1.8,0,100,76,76,69,0,166,0
1400000US55131430100,"Census Tract 4301, Washington County, Wisconsin",130,3,78500,35.8,1246,21.5,929,929,519,8.9,1.6,20,100,21,21,0,0,5,0
1400000US55131440103,"Census Tract 4401.03, Washington County, Wisconsin",212,2.8,68750,33,1201,24.7,822,822,436,9.2,0.9,18,100,115,115,0,0,101,0
1400000US55131440104,"Census Tract 4401.04, Washington County, Wisconsin",392,1,62250,38.8,1727,28,913,913,719,11.7,0,0,92.5,67,67,0,0,0,0
1400000US55131440105,"Census Tract 4401.05, Washington County, Wisconsin",142,1.6,78924,36.1,817,23.9,569,569,279,8.2,0.5,0,100,34,34,0,0,0,0
1400000US55131440106,"Census Tract 4401.06, Washington County, Wisconsin",118,1.4,92679,24.7,715,18.7,708,708,401,10.5,1.8,0,100,23,23,0,0,0,0
1400000US55131440200,"Census Tract 4402, Washington County, Wisconsin",489,3.4,51447,39.1,858,21.4,469,469,517,12.9,1.6,0,100,284,284,0,0,0,0
1400000US55131450103,"Census Tract 4501.03, Washington County, Wisconsin",272,3.2,79951,27.6,1095,21.3,628,628,733,14.3,0.6,0,100,27,27,0,0,95,0
1400000US55131450104,"Census Tract 4501.04, Washington County, Wisconsin",237,2.7,87284,29.8,1525,22.5,1388,1388,713,10.5,0.6,0,100,30,30,0,0,0,0
1400000US55131450105,"Census Tract 4501.05, Washington County, Wisconsin",169,2.9,92273,23.5,617,23.8,502,502,213,8.2,0.1,0,100,0,0,0,0,0,0
1400000US55131450106,"Census Tract 4501.06, Washington County, Wisconsin",224,3.1,79451,26.7,1517,24.8,821,821,531,8.7,1.9,0,100,70,70,0,0,0,0
1400000US55131460101,"Census Tract 4601.01, Washington County, Wisconsin",122,1.7,107546,21.5,1472,22.5,948,948,565,8.7,1,0,100,24,24,0,0,22,0
1400000US55131460102,"Census Tract 4601.02, Washington County, Wisconsin",166,4.4,90536,29.2,918,18,983,983,501,9.8,0.4,0,100,20,20,0,0,0,0
1400000US55131470100,"Census Tract 4701, Washington County, Wisconsin",65,3.9,84743,28.4,1234,23.2,1011,1011,593,11.4,1.2,40,100,15,15,0,9,0,0
1400000US55131470202,"Census Tract 4702.02, Washington County, Wisconsin",361,2.9,91671,19.6,1283,21.9,928,928,542,9.3,2,17,100,139,139,0,0,0,0
1400000US55131470203,"Census Tract 4702.03, Washington County, Wisconsin",298,1.9,55399,29.7,1134,23.3,727,727,504,10.4,3,0,100,92,92,0,0,0,0
1400000US55131470204,"Census Tract 4702.04, Washington County, Wisconsin",101,2.5,135469,16.2,1199,28.3,385,385,223,5.3,2.9,76,100,24,24,0,0,0,0
